,Position,Pace,Shooting,Passing,Dribbling,Defending,Physicality,Agility,Balance,Marking,Sprint_Speed,Vision,Finishing,Player_Height
4321,4,79,71,72,73,71,70,70,77,67,77,69,65,175
4322,4,92,36,59,72,68,74,79,73,66,92,47,36,179
4324,1,58,78,73,77,32,66,79,70,25,51,77,82,180
4326,3,55,68,65,68,74,82,55,53,82,59,70,67,188
4328,5,51,41,46,40,75,81,33,35,73,55,38,33,188
4331,1,84,76,58,72,29,67,83,74,40,85,55,79,181
4333,2,79,70,71,77,57,77,83,69,66,76,76,66,176
4340,4,87,36,62,72,71,69,69,69,71,85,56,36,181
4341,1,83,71,55,73,23,66,79,70,12,85,56,75,183
4343,2,92,68,68,80,29,56,86,73,38,92,67,64,178
4344,2,92,74,64,79,45,63,90,91,44,92,70,70,172
4346,3,67,66,69,69,72,83,68,72,72,67,67,64,178
4347,3,62,62,75,76,66,81,65,67,67,67,72,56,188
4348,3,76,72,69,77,70,82,77,90,73,76,67,66,176
4349,1,86,75,62,71,38,71,71,79,44,84,61,78,176
4350,2,93,67,66,78,47,63,90,83,55,93,66,68,175
4352,1,82,75,66,77,29,66,80,75,24,83,68,76,178
4353,3,71,40,60,66,74,85,60,48,72,72,56,36,181
4354,2,92,70,64,80,36,63,91,91,30,92,64,70,168
4356,4,90,65,72,74,69,72,73,61,66,90,65,62,185
4357,2,81,68,70,77,33,58,85,74,28,83,75,68,185
4360,1,58,78,73,77,32,66,79,70,25,53,77,82,180
4363,3,71,40,60,66,74,85,60,47,71,74,46,36,181
4367,3,73,56,70,76,70,76,65,65,67,75,72,51,188
4368,2,69,69,76,75,40,66,81,84,29,69,76,67,172
4369,4,84,70,76,80,69,67,82,77,72,82,75,69,180
4375,4,87,36,62,72,71,69,69,69,71,85,56,36,181
4378,2,71,71,75,76,50,61,72,75,56,71,78,65,182
4387,3,65,71,78,76,47,77,65,70,33,67,80,70,174
4395,1,89,93,81,89,35,77,87,71,28,91,82,95,187
4397,1,78,91,78,86,43,82,77,82,35,78,79,94,184
4400,5,76,60,71,72,91,86,61,53,93,79,65,52,193
4406,1,78,90,77,88,33,73,84,91,30,78,83,94,173
4407,5,71,70,76,74,88,85,78,66,85,70,71,65,184
4409,1,74,85,81,87,40,76,79,69,47,72,87,88,185
4410,3,65,73,76,73,86,91,61,66,84,69,80,64,185
4414,2,93,81,79,90,45,67,94,94,47,90,82,85,170
4416,3,77,66,76,81,86,82,82,92,89,76,79,65,168
4417,3,71,72,86,84,81,79,84,84,82,66,84,66,176
4419,2,88,82,83,92,35,66,92,93,34,86,86,82,175
4420,1,85,85,84,91,43,63,92,90,32,82,87,84,177
4422,5,75,28,55,69,89,86,52,41,91,77,52,22,187
4429,2,88,86,80,87,43,69,86,78,50,89,83,86,183
4430,1,70,90,82,83,51,83,76,78,57,68,84,92,182
4431,4,80,66,87,80,80,71,74,74,79,83,84,56,180
4433,5,63,50,72,69,88,81,59,60,89,65,65,45,189
4435,1,77,80,81,90,61,78,85,86,60,77,86,80,181
4437,4,83,62,80,80,81,76,78,74,83,84,79,57,178
4438,3,67,69,79,77,85,83,66,65,86,68,79,63,188
4441,5,66,46,58,62,90,79,57,57,94,70,50,33,187
4443,1,70,90,82,83,51,83,76,78,57,68,84,92,182
4445,1,88,85,66,79,55,75,72,75,57,87,73,92,179
4446,3,73,81,86,85,66,85,73,66,63,79,88,75,191
4447,3,64,60,85,90,79,67,91,94,78,61,88,60,165
4448,5,57,61,71,69,86,80,57,36,88,64,72,65,194
4450,3,65,74,84,79,81,82,69,68,84,65,83,73,182
4451,4,80,54,78,81,82,80,79,81,83,80,74,51,173
4453,2,64,74,88,88,52,55,85,87,58,61,91,72,173
4455,5,82,49,64,65,87,82,62,39,89,85,59,46,191
4456,4,88,69,81,83,78,72,90,85,74,88,78,73,170
4459,2,82,83,78,85,43,70,86,88,45,76,83,85,175
4461,1,81,83,76,75,38,84,60,46,30,84,78,86,191
4462,3,64,72,85,90,70,62,91,90,67,55,85,68,174
4464,2,74,76,86,85,58,59,81,74,58,72,88,77,183
4466,1,86,83,81,83,32,80,80,79,29,87,84,83,176
4468,2,80,76,87,83,50,66,85,78,44,77,89,73,181
4469,2,80,86,84,85,45,63,83,82,50,78,84,86,180
4470,1,91,85,69,84,35,71,83,76,39,89,65,88,180
4471,3,69,79,80,83,79,85,64,63,78,72,85,80,191
4475,4,83,66,79,82,81,76,79,79,82,83,77,63,175
4477,3,67,68,87,85,75,67,75,81,78,66,88,56,178
4478,2,91,83,78,85,45,78,86,75,47,93,82,83,186
4480,3,50,83,90,81,71,69,63,72,70,49,89,83,182
4481,5,69,41,59,66,87,81,48,51,92,68,57,42,188
4482,3,67,75,85,81,76,80,73,80,75,66,85,72,176
4485,5,74,45,67,66,87,81,61,60,90,72,66,39,186
4486,5,60,58,69,71,87,77,60,55,90,62,74,48,190
4487,3,80,64,84,87,76,77,83,79,76,80,86,63,180
4488,3,65,68,77,77,82,80,68,69,83,65,82,64,191
4490,5,63,55,72,68,87,79,59,62,88,65,62,45,186
4491,5,57,48,64,62,87,79,57,53,90,55,52,42,187
4493,4,92,63,76,77,80,82,66,70,77,94,69,51,183
4494,4,81,65,77,80,81,81,78,77,80,83,70,55,180
4501,1,84,83,77,87,39,63,91,89,34,82,80,88,170
4502,1,70,86,84,85,43,68,71,66,53,69,87,85,190
4503,5,62,41,58,62,86,86,65,56,87,66,50,39,190
4506,5,68,41,62,69,86,75,61,59,88,68,64,25,189
4509,2,74,78,84,87,73,57,87,90,76,67,84,80,170
4511,4,85,65,79,84,77,71,84,86,75,84,68,52,171
4512,4,87,69,79,83,80,58,81,84,81,84,80,66,172
4513,4,67,55,77,72,84,76,72,73,85,66,74,46,178
4514,4,82,56,73,76,82,79,77,82,84,82,69,57,172
4515,4,85,74,83,80,79,76,73,70,80,85,76,65,181
4516,4,78,69,80,79,80,76,69,78,78,78,74,60,178
4522,1,82,85,77,86,35,63,90,72,39,86,79,89,176
4525,3,69,61,71,78,85,79,81,81,84,69,68,53,174
4526,1,83,82,71,85,48,82,86,78,56,83,77,86,174
4530,1,78,82,76,82,49,83,75,68,53,82,78,84,190
4531,2,93,73,79,90,43,59,92,91,45,93,80,64,172
4532,5,69,42,59,51,85,81,33,32,85,83,57,22,195
4533,1,89,83,74,87,41,72,83,79,34,89,77,85,184
4534,3,78,78,80,82,77,82,76,70,74,76,82,79,189
4535,3,60,66,76,78,83,71,77,80,82,58,81,62,179
4536,2,84,68,78,88,77,60,91,87,77,81,78,69,173
4539,3,71,62,68,74,87,84,69,67,87,72,67,50,183
4548,4,81,64,79,83,76,67,85,88,75,81,77,65,170
4551,4,76,74,82,86,78,82,82,90,79,75,82,66,172
4552,4,86,65,79,83,77,71,78,78,78,85,78,58,182
4553,4,79,73,80,88,76,76,83,85,71,78,78,73,174
4554,4,92,64,76,79,78,82,80,78,77,92,75,63,180
4555,4,73,60,81,77,79,72,73,77,77,72,80,48,173
4556,4,86,51,68,80,82,74,85,73,82,88,64,44,183
4557,5,82,30,66,70,83,80,65,66,83,85,60,26,188
4558,5,60,46,68,68,85,78,51,42,85,67,72,36,194
4560,2,87,79,78,85,39,73,79,90,52,87,80,77,178
4561,1,85,82,72,87,42,72,91,90,53,83,77,85,175
4563,3,86,74,78,80,77,80,76,69,79,89,80,70,182
4565,5,70,40,56,70,85,78,59,53,88,72,45,30,188
4566,1,52,88,77,79,34,77,71,39,28,52,84,86,195
4567,3,55,65,84,80,72,73,77,72,64,50,87,60,180
4568,3,75,69,83,87,69,70,87,84,70,73,84,61,176
4575,2,92,77,77,86,36,56,89,81,42,92,76,75,178
4577,3,56,75,86,83,72,66,75,85,71,53,87,73,170
4579,2,71,80,80,83,83,81,75,83,83,71,80,75,176
4580,3,80,83,80,80,65,78,75,80,69,83,83,81,178
4584,3,83,64,75,78,81,85,68,64,84,85,76,66,190
4586,4,92,57,69,82,77,76,87,81,77,93,62,50,177
4587,1,65,85,71,80,31,69,71,69,35,67,75,87,186
4588,3,71,79,82,81,72,77,73,73,75,70,83,78,186
4589,5,59,62,72,71,85,78,56,60,86,61,66,54,189
4590,3,63,74,84,82,76,70,76,80,80,61,85,71,174
4591,1,59,84,71,75,46,73,56,36,58,58,75,88,193
4592,3,65,79,79,78,83,86,73,77,80,65,81,75,180
4593,4,83,68,76,76,80,83,77,80,80,84,66,61,181
4594,3,66,62,74,73,82,82,70,62,83,66,74,54,183
4595,3,72,82,77,82,80,85,73,85,80,71,83,84,183
4596,2,78,79,83,82,58,65,88,86,66,73,80,78,179
4597,2,81,75,80,87,51,60,92,95,58,79,83,79,170
4599,5,82,25,42,62,85,79,67,60,85,83,22,25,189
4601,1,76,82,75,84,46,75,81,82,39,75,78,83,176
4603,4,77,63,81,78,77,73,69,74,75,79,83,63,178
4604,5,62,50,62,64,86,83,32,35,87,59,65,37,192
4605,3,73,71,77,83,85,83,80,86,87,69,80,74,175
4606,2,90,79,81,82,59,79,81,81,55,90,82,82,167
4609,1,76,84,76,80,46,73,74,68,44,77,76,88,180
4610,2,88,76,79,83,68,80,76,77,69,87,81,74,184
4611,4,84,61,78,80,79,70,81,79,79,86,75,61,172
4613,1,75,81,59,78,37,83,67,60,52,78,59,88,189
4615,5,77,47,63,68,82,83,68,55,83,76,63,32,185
4618,3,70,80,78,79,72,80,72,70,72,73,82,79,184
4626,2,70,79,84,85,39,67,83,80,32,69,85,78,175
4627,3,77,77,82,85,65,73,83,80,60,77,85,76,177
4628,2,79,80,81,83,43,61,79,76,40,79,81,77,182
4630,3,84,74,79,81,78,82,75,69,79,88,80,74,184
4632,2,89,80,79,82,46,71,85,78,46,90,82,81,174
4633,2,64,69,85,83,24,55,75,71,24,61,90,68,180
4641,3,61,79,85,78,75,69,69,62,76,60,84,77,184
4642,4,60,64,72,73,84,77,64,64,87,59,75,58,185
4647,5,70,50,72,66,82,79,55,52,80,75,73,34,192
4649,4,68,74,81,77,82,77,61,58,82,67,77,60,187
4650,3,68,77,79,80,68,73,72,74,68,68,81,75,183
4651,3,78,80,83,83,65,68,82,76,60,78,87,82,176
4653,4,82,61,74,78,79,79,79,61,80,84,73,56,187
4658,3,66,63,72,74,80,85,57,60,83,68,72,57,188
4659,1,80,80,71,81,31,77,72,63,37,84,76,83,190
4660,5,68,49,71,65,84,83,66,65,83,68,65,42,185
4662,5,50,53,69,71,82,85,54,55,81,53,71,48,194
4665,2,82,80,81,82,41,68,85,70,46,80,80,79,179
4670,4,66,66,73,72,81,80,65,61,82,66,64,59,188
4671,2,84,80,75,86,54,70,89,87,58,82,80,82,171
4673,5,72,37,62,62,84,80,71,69,84,71,42,29,178
4674,5,77,54,70,71,83,79,70,68,81,77,63,53,182
4676,3,61,75,84,77,71,73,65,70,70,60,86,66,180
4677,3,85,68,78,78,80,77,76,74,83,86,77,69,180
4680,4,85,55,73,78,78,70,76,72,78,87,68,52,178
4692,1,81,81,74,83,40,69,85,80,30,83,78,82,181
4693,5,74,45,56,66,82,81,60,55,82,79,49,40,187
4696,4,80,54,77,77,77,77,68,65,77,84,76,39,185
4698,5,73,39,67,67,80,84,69,60,78,74,60,31,189
4700,2,89,70,72,84,37,59,87,86,38,87,78,72,177
4701,4,77,73,76,74,77,84,63,47,75,80,71,70,190
4702,3,77,73,73,75,82,82,73,72,80,77,73,72,182
4703,4,65,75,78,77,77,79,64,57,73,63,67,71,188
4704,4,76,52,74,78,77,75,70,72,77,76,72,47,178
4705,5,70,43,67,64,82,80,57,50,82,76,57,32,190
4706,4,96,67,69,82,76,76,85,82,77,96,68,67,181
4707,2,93,66,74,84,43,53,90,92,46,90,77,71,170
4710,4,89,72,78,87,72,64,91,81,67,90,76,64,179
4711,1,94,79,72,78,39,81,77,64,47,94,73,79,186
4712,5,59,43,54,61,83,86,32,31,84,63,60,42,196
4713,1,67,83,74,74,43,83,66,57,33,66,76,85,188
4715,1,89,80,61,79,25,75,91,92,20,90,58,85,170
4716,3,58,70,85,85,63,59,79,75,68,56,93,69,171
4717,5,66,51,60,61,82,85,62,48,85,69,48,46,188
4718,3,71,75,75,76,78,83,72,69,81,71,78,72,185
4722,3,37,55,69,64,84,80,47,45,84,39,74,43,192
4726,3,69,67,80,85,63,62,90,82,66,59,82,62,178
4729,1,78,84,67,80,35,62,82,82,43,77,67,85,175
4730,1,73,84,79,79,41,84,74,82,22,70,81,84,179
4731,4,82,64,74,81,75,75,72,82,77,80,71,60,177
4734,4,81,77,76,79,77,73,86,81,75,79,76,70,173
4735,4,81,53,70,76,77,78,78,74,76,85,64,51,178
4736,1,79,82,75,82,39,73,89,75,30,81,81,86,182
4738,1,68,85,64,76,39,73,66,63,35,70,60,88,186
4740,1,70,80,62,75,51,82,67,53,39,74,75,84,190
4741,4,79,53,74,78,80,78,75,74,81,78,75,44,181
4742,3,64,68,72,73,82,80,61,73,82,63,73,60,185
4744,3,72,74,78,80,77,79,75,72,70,74,80,69,192
4745,1,81,79,62,76,30,83,74,68,39,84,69,85,183
4750,4,83,65,77,79,75,88,80,86,74,83,78,56,175
4754,2,86,75,72,84,32,60,87,84,25,84,72,76,174
4755,1,65,82,59,70,39,85,63,44,37,72,65,86,197
4756,3,74,67,75,79,79,74,85,90,80,72,74,61,168
4757,2,87,79,76,81,36,69,80,77,24,88,77,76,179
4758,4,69,53,73,72,81,76,66,66,81,69,66,43,186
4760,2,91,75,74,82,49,71,86,79,45,91,75,72,176
4764,2,81,67,78,79,73,74,78,84,71,81,78,67,172
4765,5,65,38,54,60,83,84,54,56,83,67,40,29,187
4766,4,84,67,76,81,75,75,83,82,75,83,73,64,173
4778,2,69,75,83,84,55,69,79,83,64,68,84,76,176
4782,4,92,67,73,77,74,77,75,61,72,93,70,65,184
4783,2,95,69,71,86,29,66,94,82,32,95,73,68,176
4785,4,73,66,81,80,77,69,78,78,78,72,79,59,175
4786,4,73,58,75,75,78,74,68,68,77,73,75,58,182
4787,4,76,60,73,76,77,77,70,76,74,76,71,55,174
4789,3,74,66,80,87,69,74,84,86,66,69,86,59,181
4791,1,75,81,68,80,29,74,76,77,25,76,70,85,182
4792,4,87,51,74,75,73,75,74,74,74,87,76,48,181
4793,5,72,68,74,72,81,78,66,66,84,74,73,64,184
4795,2,74,77,79,80,48,61,80,76,45,70,81,78,178
4796,5,67,51,61,56,80,84,52,52,79,73,60,47,190
4798,3,78,67,79,82,74,72,78,83,75,76,79,63,175
4799,3,65,68,77,80,78,75,64,65,79,62,81,61,187
4800,2,79,78,77,84,44,70,86,87,38,77,79,76,168
4801,5,69,46,60,67,80,80,64,57,78,72,55,39,185
4804,2,72,76,79,85,37,67,85,78,53,67,76,70,177
4807,2,93,70,72,87,25,63,93,87,28,93,73,67,173
4808,2,94,71,72,85,51,61,94,92,54,94,75,69,173
4811,5,62,36,64,65,80,83,54,47,77,69,61,32,195
4813,1,67,82,67,76,36,74,59,58,22,67,73,84,184
4815,5,65,49,66,70,81,77,60,63,80,68,61,43,186
4816,1,46,83,81,78,72,83,57,63,69,46,83,83,184
4817,4,75,77,80,77,77,76,74,71,79,76,78,75,181
4819,4,67,61,72,74,80,68,70,71,77,67,66,55,180
4820,1,73,79,65,74,48,86,57,53,58,75,74,82,188
4821,5,60,65,74,71,79,78,66,56,77,61,71,55,189
4822,2,79,76,77,82,46,75,85,85,49,76,80,76,172
4824,5,70,44,64,70,82,73,65,73,82,70,63,33,184
4825,3,71,67,76,80,79,81,79,80,79,71,80,64,176
4832,1,81,78,77,79,41,70,72,81,37,81,77,77,181
4833,4,72,63,75,72,79,71,71,73,80,75,66,56,176
4834,2,78,75,78,82,56,64,80,83,53,77,82,73,177
4835,4,66,63,76,75,80,81,66,60,83,68,72,58,185
4836,1,67,80,67,74,40,82,65,38,40,70,76,82,189
4837,3,68,76,72,72,76,81,59,53,75,69,69,72,187
4840,3,52,65,80,69,70,80,49,61,70,55,80,50,185
4841,3,63,73,82,80,70,72,68,75,72,62,85,73,179
4842,5,78,37,66,66,80,80,60,73,77,83,53,32,180
4844,5,71,70,65,61,81,82,64,63,80,75,65,65,184
4846,4,88,65,74,80,76,76,77,81,76,88,73,63,175
4847,5,68,36,69,72,82,77,60,59,81,71,67,29,188
4848,4,87,51,70,77,76,65,78,77,76,87,66,52,178
4849,4,75,69,74,75,78,79,74,75,78,76,62,64,173
4850,4,78,55,73,74,78,76,66,72,78,79,68,44,181
4851,1,73,83,77,79,39,74,79,78,29,70,80,85,181
4853,1,76,81,57,77,41,81,78,75,55,76,61,88,181
4854,3,79,72,81,83,70,60,78,76,69,81,83,68,180
4857,4,82,71,72,81,75,69,78,85,72,86,65,71,170
4860,3,72,77,78,78,76,77,75,74,75,72,80,75,181
4861,4,73,66,80,80,75,72,76,85,75,63,79,59,175
4862,5,72,50,72,73,81,77,67,62,82,74,72,42,187
4864,5,84,51,66,71,82,77,63,60,84,88,62,59,187
4865,3,69,70,79,83,69,70,78,79,67,67,82,68,179
4866,4,80,63,70,75,73,80,77,78,72,78,60,59,175
4867,3,61,73,76,80,75,63,77,90,76,57,77,71,172
4869,3,70,76,78,81,77,78,76,74,73,71,81,77,189
4870,4,83,42,69,72,80,77,68,65,75,87,64,30,187
4873,5,75,49,72,71,80,79,75,65,79,77,65,42,184
4875,2,78,74,80,84,69,65,85,83,69,77,79,74,179
4876,1,68,81,68,73,32,82,67,60,35,68,70,84,186
4877,5,78,50,66,71,81,81,69,67,81,79,59,48,186
4879,2,85,73,78,80,45,57,82,73,62,85,80,75,175
4886,2,73,76,76,81,43,50,81,82,49,69,77,75,169
4892,3,78,63,77,78,77,89,64,58,76,84,74,54,187
4894,1,88,80,70,79,39,80,74,68,28,91,70,80,185
4896,3,66,72,77,79,79,74,75,76,80,64,79,70,182
4898,5,77,34,57,70,81,73,71,75,79,77,44,32,178
4899,1,87,79,63,73,39,79,77,68,36,92,65,83,185
4900,1,82,80,65,78,28,69,80,68,25,83,76,82,192
4903,3,70,79,81,78,66,79,62,65,61,71,79,73,181
4907,3,69,74,75,77,79,88,73,68,77,69,79,69,188
4908,4,79,60,66,71,76,89,68,53,75,82,59,64,188
4909,3,66,80,78,77,73,73,67,66,76,66,78,77,184
4910,2,91,76,75,78,49,74,92,85,65,90,77,72,174
4912,1,86,79,74,76,43,67,79,75,50,87,75,80,172
4915,4,72,69,77,76,76,70,71,70,72,73,66,56,176
4916,5,69,57,63,65,77,82,46,39,75,69,50,54,185
4919,2,74,71,77,85,42,54,79,78,58,73,80,67,179
4921,1,67,81,70,73,48,82,65,62,45,67,69,85,186
4922,3,34,55,71,68,77,86,33,31,77,34,73,50,196
4923,1,93,76,73,81,40,72,91,76,30,92,79,77,174
4924,5,68,47,58,59,81,81,55,44,79,75,56,54,194
4925,1,83,80,73,79,48,78,83,87,43,80,78,80,180
4927,1,84,80,70,75,33,81,71,74,31,87,72,80,181
4928,1,88,79,69,83,27,66,85,80,26,90,76,81,179
4933,3,69,76,79,83,68,61,79,79,68,69,81,73,174
4934,3,63,74,81,79,74,73,74,78,73,63,79,69,177
4935,5,60,49,64,63,80,81,54,35,75,66,62,37,196
4937,2,87,74,72,82,37,68,81,75,32,87,73,73,180
4938,4,79,63,76,76,73,76,67,70,74,79,71,61,178
4939,3,63,74,77,79,77,83,65,67,76,60,78,67,187
4942,4,89,51,69,73,74,81,76,73,75,89,68,49,184
4943,3,73,75,79,78,72,78,78,68,68,72,79,75,180
4944,4,81,67,78,75,71,72,76,74,70,82,70,66,177
4945,5,66,27,57,58,80,81,48,38,79,68,60,20,195
4946,1,76,80,69,75,30,75,78,70,30,76,71,84,179
4947,2,75,70,78,80,31,62,78,78,22,76,82,71,182
4948,1,77,80,67,76,38,75,72,71,45,78,71,81,177
4949,3,48,69,73,75,79,83,66,76,82,46,73,69,180
4950,1,86,78,75,83,58,68,77,80,63,86,75,78,180
4951,4,82,54,72,76,73,76,74,80,71,82,66,48,175
4953,5,75,42,63,69,79,80,69,61,77,77,61,42,184
4954,1,80,78,75,82,35,66,82,80,38,77,76,79,175
4956,1,66,78,64,74,35,80,61,72,32,69,71,79,187
4957,5,74,42,58,63,79,79,67,61,77,77,55,33,186
4958,3,80,72,79,83,67,68,87,79,67,83,80,69,180
4959,3,72,58,79,81,73,73,68,68,76,76,76,52,187
4960,1,89,79,62,65,41,90,66,50,51,90,67,80,186
4966,3,68,71,75,76,76,84,69,62,74,68,75,66,193
4967,3,78,75,77,80,73,71,77,72,75,80,79,67,180
4968,4,91,70,72,81,72,72,80,79,69,91,72,73,175
4969,2,68,76,77,82,50,62,80,86,50,60,78,75,179
4979,4,74,46,74,78,74,65,79,79,75,73,68,37,172
4980,2,74,72,81,84,24,60,84,84,29,74,83,64,175
4981,2,71,76,81,83,39,51,89,87,51,69,85,71,168
4988,3,53,63,70,65,80,83,48,38,82,54,63,52,190
4990,5,77,46,66,71,80,76,69,64,79,81,67,36,187
4992,5,75,38,71,76,78,76,73,71,77,76,69,38,187
4993,2,72,78,77,79,61,65,72,76,61,74,75,73,180
4995,2,68,79,74,81,54,72,79,65,61,68,77,77,180
4999,3,77,63,77,77,70,77,74,83,72,78,76,58,176
5002,3,79,72,76,81,71,81,76,89,73,79,77,66,176
5007,2,78,64,77,80,76,70,76,68,76,78,75,57,181
5009,1,70,77,64,76,31,61,75,78,21,66,70,83,175
5011,2,77,72,76,77,75,77,70,76,73,79,72,66,183
5012,2,76,72,78,82,32,47,84,88,27,74,78,70,167
5013,4,81,62,73,75,71,78,73,77,69,84,70,59,182
5014,1,85,75,73,77,56,84,83,76,54,87,74,75,178
5016,4,71,67,76,74,77,74,71,70,78,74,68,58,180
5018,2,71,72,80,81,49,71,79,77,50,70,80,70,170
5019,3,69,59,66,65,81,78,53,50,81,73,65,49,188
5020,4,81,63,73,77,74,71,76,74,74,82,68,66,178
5021,2,46,78,80,76,60,74,57,40,58,52,85,80,195
5022,2,89,71,74,79,48,61,79,80,55,90,71,69,178
5023,2,78,64,74,78,75,72,76,61,76,81,72,60,186
5025,4,78,57,70,73,75,82,74,84,76,79,66,53,175
5026,1,75,79,58,78,33,72,75,75,37,75,62,81,185
5027,2,80,71,75,83,46,53,91,92,60,72,75,69,169
5030,4,73,63,71,73,74,87,60,55,71,77,74,57,183
5031,3,68,74,71,74,76,82,62,68,76,72,75,72,184
5032,3,55,72,75,75,75,75,62,54,74,53,74,68,186
5034,4,84,54,69,70,73,82,64,64,72,90,56,48,185
5035,1,78,78,61,74,44,87,67,77,42,78,62,79,188
5037,5,67,72,77,71,79,83,58,55,78,73,76,66,189
5040,1,85,73,70,78,36,67,77,79,34,83,73,76,174
5041,5,73,34,64,68,80,76,64,54,77,79,59,30,189
5042,2,92,65,70,84,58,56,93,92,59,91,70,65,165
5043,1,81,79,67,78,27,69,75,71,27,81,65,82,185
5044,4,86,59,72,75,72,80,76,77,73,86,72,52,178
5045,3,62,73,79,72,78,81,61,67,76,62,77,66,183
5046,4,94,45,61,74,71,75,79,73,69,94,56,43,179
5047,1,74,78,59,72,31,70,65,56,35,78,67,82,196
5051,5,65,35,63,68,80,75,63,45,79,65,60,28,191
5053,2,90,70,71,84,36,62,92,85,36,89,77,70,172
5063,1,69,80,73,78,50,69,76,73,35,69,75,81,174
5068,1,82,76,67,77,27,74,71,66,16,85,69,77,188
5070,3,71,72,71,77,77,87,68,79,78,73,70,64,183
5071,3,80,65,78,76,72,76,74,75,70,78,78,60,181
5073,2,81,78,71,78,39,67,77,72,35,82,74,79,181
5074,4,88,60,68,76,71,76,82,91,71,88,66,61,168
5075,4,80,57,72,75,73,76,74,67,71,81,65,48,182
5076,2,95,70,69,76,43,63,85,81,50,95,68,68,170
5077,4,89,60,66,77,71,72,85,82,71,89,55,57,175
5078,4,81,59,72,80,72,68,86,55,70,83,71,61,183
5080,1,87,77,68,78,38,76,74,74,33,90,71,77,184
5081,4,86,68,71,76,71,71,78,76,71,87,68,66,176
5083,3,68,62,69,71,77,84,69,66,77,69,66,54,188
5084,1,81,77,63,76,40,79,79,76,46,81,62,78,184
5085,1,82,73,78,82,48,50,89,90,55,80,78,68,174
5086,5,71,29,52,57,77,83,64,62,72,73,32,20,188
5087,5,74,40,59,64,76,79,76,72,73,75,58,37,182
5088,4,79,64,74,77,69,75,77,79,68,81,69,58,179
5089,3,66,70,72,72,75,84,61,60,74,70,71,65,190
5090,4,87,61,68,73,73,78,74,76,76,87,65,57,180
5091,5,82,61,70,77,77,81,87,70,76,84,63,53,180
5092,4,88,64,69,76,70,71,81,81,70,92,63,53,178
5093,3,80,69,74,78,71,76,79,85,75,79,75,70,174
5094,3,75,76,78,82,53,64,77,73,46,72,80,74,178
5095,3,72,77,77,78,74,77,78,74,75,73,77,75,181
5096,5,76,54,63,64,79,76,68,71,78,77,55,53,183
5097,4,79,60,78,79,73,64,83,75,74,79,79,58,179
5098,5,78,37,50,65,79,73,61,76,80,78,28,30,180
5099,2,92,71,67,82,36,64,91,92,30,92,71,72,168
5100,4,89,60,71,77,70,64,85,80,70,90,73,59,179
5101,1,79,80,61,73,45,79,78,72,41,80,63,79,180
5102,4,76,71,74,74,73,70,70,77,67,76,69,65,175
5103,2,82,57,71,75,76,68,71,66,78,81,69,60,180
5110,3,76,74,74,78,68,74,79,79,66,77,77,71,177
5113,5,75,29,61,68,79,67,63,46,81,75,58,22,187
5116,5,72,36,56,71,76,79,64,68,74,75,60,35,186
5117,1,85,76,69,78,25,66,78,71,21,87,73,81,177
5137,3,75,74,75,81,59,75,74,70,58,76,74,72,180
5139,4,94,60,66,76,67,70,86,80,68,94,63,56,172
5140,4,92,51,64,75,70,68,84,77,69,92,63,40,172
5143,4,66,56,76,73,73,73,67,73,75,64,65,43,181
5144,1,80,75,70,77,35,74,80,72,35,80,69,77,177
5148,4,92,51,66,73,70,69,76,76,72,91,60,47,181
5149,2,81,70,73,80,43,64,87,75,43,79,76,70,178
5150,4,73,62,74,82,72,68,84,79,71,65,79,63,177
5153,5,75,53,64,69,77,75,68,62,76,73,70,50,190
5154,1,94,76,69,81,49,76,93,92,40,94,68,78,168
5155,2,90,72,66,80,29,65,86,84,19,90,69,75,171
5156,1,91,74,71,79,30,70,80,77,17,91,70,76,181
5157,3,76,71,70,76,70,76,73,69,68,77,72,66,184
5159,1,83,73,68,73,46,67,82,73,40,86,74,77,180
5160,1,91,74,58,75,40,76,90,80,36,91,60,77,175
5163,2,85,71,72,79,38,69,86,80,39,84,71,70,167
5164,4,87,58,70,73,69,76,79,74,70,86,65,50,179
5166,5,80,37,58,67,76,74,73,61,75,83,36,33,185
5167,4,91,56,67,71,68,79,67,64,67,93,65,50,184
5170,1,92,73,62,78,38,69,88,79,38,92,58,75,175
5172,1,93,76,53,76,24,70,87,71,18,93,53,81,183
5173,3,80,73,74,78,65,75,86,86,63,80,75,69,172
5176,5,70,59,70,72,74,80,73,65,71,73,69,55,183
5183,1,71,77,65,73,37,67,70,63,35,70,71,78,185
5184,4,76,43,69,74,74,67,76,73,74,77,59,34,176
5189,1,86,78,62,71,40,80,79,77,26,86,60,83,185
5190,2,87,70,67,79,53,77,90,90,52,85,70,70,177
5191,4,87,58,71,79,67,63,87,78,67,86,72,56,175
5192,4,79,77,77,76,64,71,76,74,65,79,72,72,185
5193,2,94,69,61,78,37,59,89,90,40,93,66,72,176
5195,2,87,73,69,80,28,65,93,83,29,86,72,73,166
5196,2,87,72,64,75,34,73,74,62,58,91,66,75,180
5197,4,69,60,70,67,72,79,62,55,72,73,65,60,189
5199,3,79,64,71,81,63,70,85,78,67,78,72,59,175
5200,2,91,70,65,81,42,69,93,75,38,91,65,68,174
5201,3,80,61,62,71,75,80,66,69,82,84,68,58,185
5202,3,72,50,63,71,72,85,70,75,74,72,64,47,176
5203,2,80,73,72,77,62,74,82,81,63,80,72,74,178
